order_id,item_id,product_id,quantity,list_price,discount
798,4,42,1,2299.99,0.2
798,5,26,2,599.99,0.05
799,1,5,2,1320.99,0.1
799,2,34,2,469.99,0.05
799,3,29,2,999.99,0.07
799,4,63,1,3499.99,0.1
799,5,58,2,4999.99,0.07
800,1,65,2,346.99,0.1
800,2,54,1,3199.99,0.07
800,3,6,2,469.99,0.05
800,4,52,1,875.99,0.1
800,5,95,2,299.99,0.05
801,1,101,1,339.99,0.07
802,1,30,1,999.99,0.05
802,2,36,2,832.99,0.2
802,3,40,1,4999.99,0.1
802,4,28,1,2499.99,0.05
803,1,111,1,470.99,0.07
803,2,52,2,875.99,0.05
803,3,102,1,489.99,0.07
803,4,83,2,149.99,0.05
804,1,89,2,209.99,0.2
804,2,53,1,749.99,0.07
804,3,50,2,5999.99,0.05
805,1,24,1,549.99,0.05
805,2,33,2,469.99,0.2
805,3,62,2,3499.99,0.2
805,4,32,1,469.99,0.07
805,5,6,2,469.99,0.05
806,1,93,2,209.99,0.1
806,2,97,1,349.99,0.2
806,3,77,2,799.99,0.1
806,4,82,2,659.99,0.2
806,5,91,2,349.99,0.07
807,1,21,2,269.99,0.2
807,2,6,1,469.99,0.07
807,3,3,2,999.99,0.07
807,4,9,2,2999.99,0.2
807,5,16,1,599.99,0.2
808,1,96,2,349.99,0.05
808,2,18,1,449,0.05
808,3,85,1,329.99,0.05
808,4,19,2,449,0.05
809,1,78,1,647.99,0.1
809,2,26,1,599.99,0.2
809,3,92,2,209.99,0.1
810,1,103,2,551.99,0.05
810,2,100,1,489.99,0.2
810,3,56,1,5499.99,0.05
810,4,22,1,269.99,0.2
811,1,45,2,869.99,0.07
811,2,54,1,3199.99,0.2
811,3,70,1,659.99,0.07
811,4,66,1,250.99,0.1
812,1,76,2,299.99,0.1
812,2,40,1,4999.99,0.2
813,1,96,2,349.99,0.1
813,2,85,2,329.99,0.2
813,3,33,2,469.99,0.2
813,4,26,2,599.99,0.07
813,5,71,2,416.99,0.05
814,1,69,2,416.99,0.1
814,2,100,1,489.99,0.1
814,3,65,1,346.99,0.2
814,4,83,2,149.99,0.05
815,1,105,2,533.99,0.2
815,2,102,2,489.99,0.2
815,3,87,2,189.99,0.1
815,4,23,1,299.99,0.07
816,1,75,2,599.99,0.1
816,2,64,2,489.99,0.2
817,1,85,1,329.99,0.05
817,2,105,2,533.99,0.07
817,3,48,2,1499.99,0.05
818,1,103,1,551.99,0.05
818,2,44,2,539.99,0.07
818,3,19,2,449,0.05
818,4,48,2,1499.99,0.05
819,1,94,1,249.99,0.2
820,1,107,1,416.99,0.05
821,1,102,1,489.99,0.07
821,2,70,2,659.99,0.2
821,3,6,1,469.99,0.2
821,4,107,1,416.99,0.05
822,1,53,1,749.99,0.05
822,2,72,1,619.99,0.2
823,1,56,2,5499.99,0.07
823,2,86,2,149.99,0.2
823,3,81,1,1099.99,0.2
824,1,92,2,209.99,0.1
825,1,19,1,449,0.1
825,2,30,2,999.99,0.2
826,1,45,2,869.99,0.2
826,2,36,1,832.99,0.1
827,1,43,1,5299.99,0.05
827,2,41,1,1469.99,0.2
827,3,28,1,2499.99,0.2
827,4,108,1,449.99,0.2
828,1,25,2,499.99,0.2
828,2,24,1,549.99,0.2
828,3,55,2,2699.99,0.07
829,1,103,1,551.99,0.2
829,2,105,2,533.99,0.1
830,1,85,2,329.99,0.2
830,2,100,2,489.99,0.07
830,3,96,2,349.99,0.2
831,1,67,1,250.99,0.2
831,2,11,1,1680.99,0.2
831,3,68,1,449.99,0.1
832,1,54,1,3199.99,0.05
832,2,45,1,869.99,0.2
832,3,27,1,999.99,0.07
832,4,16,2,599.99,0.1
833,1,20,2,599.99,0.05
834,1,54,1,3199.99,0.07
834,2,21,1,269.99,0.05
834,3,78,1,647.99,0.2
835,1,65,2,346.99,0.07
835,2,82,1,659.99,0.2
835,3,2,1,749.99,0.05
836,1,108,2,449.99,0.2
837,1,51,1,6499.99,0.05
837,2,97,1,349.99,0.1
837,3,87,2,189.99,0.2
838,1,28,1,2499.99,0.1
838,2,10,1,1549,0.1
838,3,100,2,489.99,0.05
838,4,65,2,346.99,0.07
839,1,55,1,2699.99,0.07
839,2,85,1,329.99,0.1
839,3,58,2,4999.99,0.05
840,1,27,1,999.99,0.07
840,2,43,1,5299.99,0.07
840,3,106,2,449.99,0.2
841,1,22,2,269.99,0.1
841,2,9,1,2999.99,0.2
841,3,11,1,1680.99,0.2
841,4,90,2,209.99,0.07
841,5,100,1,489.99,0.1
842,1,81,2,1099.99,0.07
842,2,42,1,2299.99,0.1
843,1,72,1,619.99,0.1
843,2,75,2,599.99,0.1
843,3,81,1,1099.99,0.1
843,4,23,2,299.99,0.07
844,1,79,2,402.99,0.07
844,2,12,1,549.99,0.1
844,3,83,2,149.99,0.2
844,4,48,1,1499.99,0.2
844,5,63,2,3499.99,0.05
845,1,16,2,599.99,0.2
845,2,75,1,599.99,0.2
845,3,26,2,599.99,0.05
845,4,73,2,749.99,0.2
845,5,88,1,189.99,0.05
846,1,46,2,1409.99,0.05
846,2,47,1,5299.99,0.07
846,3,71,1,416.99,0.1
846,4,72,2,619.99,0.05
846,5,103,2,551.99,0.07
847,1,61,2,4999.99,0.05
848,1,93,1,209.99,0.07
848,2,100,2,489.99,0.2
848,3,88,2,189.99,0.2
848,4,41,2,1469.99,0.07
849,1,109,1,416.99,0.2
850,1,101,2,339.99,0.07
850,2,5,2,1320.99,0.07
850,3,37,1,379.99,0.07
851,1,30,1,999.99,0.2
851,2,93,1,209.99,0.05
852,1,46,2,1409.99,0.07
853,1,99,1,299.99,0.05
853,2,58,2,4999.99,0.2
853,3,42,2,2299.99,0.2
853,4,45,1,869.99,0.2
853,5,6,1,469.99,0.05
854,1,87,1,189.99,0.1
855,1,18,1,449,0.1
855,2,93,2,209.99,0.2
855,3,89,1,209.99,0.2
856,1,38,2,549.99,0.05
857,1,29,1,999.99,0.2
858,1,45,2,869.99,0.2
858,2,5,1,1320.99,0.2
858,3,14,1,269.99,0.07
858,4,73,2,749.99,0.07
859,1,38,2,549.99,0.07
859,2,13,1,269.99,0.1
859,3,14,2,269.99,0.1
859,4,71,2,416.99,0.1
859,5,36,2,832.99,0.1
860,1,6,1,469.99,0.05
860,2,24,2,549.99,0.2
860,3,25,1,499.99,0.2
860,4,58,2,4999.99,0.07
860,5,95,2,299.99,0.05
861,1,14,2,269.99,0.07
861,2,62,1,3499.99,0.2
862,1,85,1,329.99,0.05
862,2,99,1,299.99,0.2
862,3,49,2,3499.99,0.07
863,1,93,2,209.99,0.1
864,1,37,1,379.99,0.1
864,2,65,2,346.99,0.05
864,3,13,1,269.99,0.2
865,1,109,2,416.99,0.1
865,2,34,1,469.99,0.05
866,1,88,1,189.99,0.2
866,2,67,2,250.99,0.07
866,3,80,1,761.99,0.07
866,4,13,2,269.99,0.07
867,1,101,1,339.99,0.05
868,1,46,1,1409.99,0.07
869,1,7,1,3999.99,0.2
869,2,106,2,449.99,0.05
869,3,33,1,469.99,0.05
869,4,55,2,2699.99,0.05
869,5,65,2,346.99,0.2
870,1,63,1,3499.99,0.07
871,1,106,1,449.99,0.2
871,2,38,1,549.99,0.1
871,3,30,2,999.99,0.2
871,4,107,2,416.99,0.05
872,1,62,2,3499.99,0.07
872,2,53,1,749.99,0.1
873,1,32,2,469.99,0.1
874,1,56,1,5499.99,0.05
874,2,27,2,999.99,0.05
874,3,73,1,749.99,0.1
874,4,77,2,799.99,0.07
875,1,5,2,1320.99,0.1
875,2,15,2,529.99,0.05
875,3,14,1,269.99,0.07
875,4,111,1,470.99,0.2
876,1,17,2,429,0.2
876,2,66,2,250.99,0.2
876,3,96,1,349.99,0.07
876,4,107,2,416.99,0.05
877,1,73,1,749.99,0.07
877,2,103,1,551.99,0.1
878,1,103,1,551.99,0.2
878,2,13,1,269.99,0.1
878,3,6,2,469.99,0.2
878,4,18,2,449,0.05
879,1,100,2,489.99,0.2
879,2,2,2,749.99,0.07
879,3,83,2,149.99,0.2
879,4,82,1,659.99,0.07
880,1,28,2,2499.99,0.2
880,2,95,1,299.99,0.1
880,3,5,1,1320.99,0.07
880,4,26,1,599.99,0.1
880,5,66,1,250.99,0.2
881,1,98,1,489.99,0.07
881,2,50,1,5999.99,0.2
881,3,64,2,489.99,0.05
881,4,67,1,250.99,0.1
882,1,63,2,3499.99,0.07
882,2,108,2,449.99,0.2
882,3,57,2,1999.99,0.07
883,1,44,1,539.99,0.05
883,2,5,2,1320.99,0.05
884,1,49,2,3499.99,0.05
884,2,69,2,416.99,0.07
884,3,46,2,1409.99,0.2
884,4,10,1,1549,0.1
884,5,21,2,269.99,0.05
885,1,106,1,449.99,0.07
885,2,43,1,5299.99,0.1
886,1,47,1,5299.99,0.05
886,2,30,1,999.99,0.05
887,1,50,2,5999.99,0.05
887,2,70,1,659.99,0.1
888,1,33,2,469.99,0.1
888,2,26,2,599.99,0.2
889,1,12,2,549.99,0.1
890,1,16,2,599.99,0.1
890,2,105,2,533.99,0.1
890,3,52,1,875.99,0.05
890,4,67,1,250.99,0.1
890,5,65,2,346.99,0.1
891,1,107,2,416.99,0.1
891,2,32,1,469.99,0.05
891,3,35,2,832.99,0.1
891,4,50,1,5999.99,0.1
892,1,36,1,832.99,0.1
892,2,9,2,2999.99,0.2
892,3,50,2,5999.99,0.07
892,4,88,1,189.99,0.05
893,1,67,2,250.99,0.05
893,2,45,1,869.99,0.07
894,1,101,2,339.99,0.2
895,1,106,1,449.99,0.07
896,1,91,2,349.99,0.05
896,2,10,1,1549,0.05
897,1,105,1,533.99,0.05
897,2,96,1,349.99,0.05
898,1,45,2,869.99,0.2
898,2,16,1,599.99,0.07
898,3,57,2,1999.99,0.2
898,4,69,2,416.99,0.07
899,1,59,2,2599.99,0.1
899,2,17,1,429,0.1
899,3,6,1,469.99,0.2
900,1,26,2,599.99,0.05
900,2,108,1,449.99,0.07
900,3,89,1,209.99,0.2
900,4,61,2,4999.99,0.05
900,5,28,2,2499.99,0.07
901,1,50,1,5999.99,0.2
901,2,43,1,5299.99,0.07
902,1,38,2,549.99,0.07
902,2,92,1,209.99,0.07
902,3,12,1,549.99,0.2
902,4,76,2,299.99,0.05
903,1,31,2,1632.99,0.07
903,2,48,2,1499.99,0.05
904,1,36,2,832.99,0.1
904,2,51,2,6499.99,0.07
904,3,92,2,209.99,0.2
904,4,13,1,269.99,0.2
905,1,67,1,250.99,0.1
905,2,62,2,3499.99,0.05
905,3,42,2,2299.99,0.2
905,4,20,1,599.99,0.2
906,1,23,2,299.99,0.2
906,2,28,2,2499.99,0.07
906,3,46,1,1409.99,0.05
906,4,102,2,489.99,0.1
906,5,22,2,269.99,0.2
907,1,84,2,109.99,0.07
907,2,65,1,346.99,0.07
908,1,41,1,1469.99,0.2
908,2,94,1,249.99,0.1
908,3,102,2,489.99,0.1
909,1,5,1,1320.99,0.2
910,1,23,1,299.99,0.1
911,1,66,2,250.99,0.05
911,2,106,1,449.99,0.05
911,3,91,2,349.99,0.05
911,4,49,1,3499.99,0.2
912,1,22,2,269.99,0.2
912,2,71,2,416.99,0.05
912,3,101,1,339.99,0.05
912,4,2,2,749.99,0.2
913,1,90,2,209.99,0.1
913,2,24,2,549.99,0.05
914,1,38,1,549.99,0.07
914,2,20,2,599.99,0.2
914,3,106,1,449.99,0.05
914,4,46,1,1409.99,0.1
915,1,64,1,489.99,0.05
915,2,48,1,1499.99,0.07
915,3,42,1,2299.99,0.2
915,4,2,1,749.99,0.07
916,1,92,1,209.99,0.2
917,1,41,1,1469.99,0.07
918,1,91,1,349.99,0.2
918,2,31,1,1632.99,0.1
918,3,4,2,2899.99,0.07
919,1,7,1,3999.99,0.07
919,2,44,1,539.99,0.1
920,1,76,1,299.99,0.05
920,2,39,2,1499.99,0.07
920,3,78,1,647.99,0.05
920,4,80,2,761.99,0.07
921,1,77,1,799.99,0.2
921,2,75,2,599.99,0.07
921,3,48,1,1499.99,0.1
922,1,68,1,449.99,0.2
922,2,73,1,749.99,0.2
922,3,86,1,149.99,0.1
923,1,74,2,439.99,0.05
923,2,6,1,469.99,0.1
924,1,97,2,349.99,0.2
924,2,36,1,832.99,0.2
925,1,97,1,349.99,0.07
925,2,62,2,3499.99,0.2
926,1,37,2,379.99,0.2
927,1,74,2,439.99,0.1
927,2,16,2,599.99,0.2
927,3,50,1,5999.99,0.1
927,4,3,1,999.99,0.1
927,5,43,1,5299.99,0.07
928,1,71,2,416.99,0.05
928,2,83,1,149.99,0.2
929,1,82,1,659.99,0.2
929,2,63,2,3499.99,0.1
929,3,24,1,549.99,0.05
930,1,56,2,5499.99,0.07
930,2,82,1,659.99,0.07
930,3,60,1,1559.99,0.1
930,4,65,2,346.99,0.05
930,5,51,2,6499.99,0.1
931,1,49,2,3499.99,0.07
931,2,76,1,299.99,0.2
932,1,74,1,439.99,0.05
933,1,77,1,799.99,0.07
933,2,21,1,269.99,0.2
933,3,75,2,599.99,0.05
934,1,35,2,832.99,0.05
934,2,48,1,1499.99,0.05
934,3,18,1,449,0.1
934,4,61,1,4999.99,0.07
934,5,56,2,5499.99,0.2
935,1,65,2,346.99,0.2
935,2,76,2,299.99,0.07
935,3,6,1,469.99,0.07
935,4,38,1,549.99,0.07
936,1,70,1,659.99,0.1
936,2,44,1,539.99,0.07
937,1,108,2,449.99,0.1
937,2,51,2,6499.99,0.07
937,3,58,2,4999.99,0.07
937,4,28,2,2499.99,0.07
937,5,66,1,250.99,0.2
938,1,4,1,2899.99,0.05
938,2,13,1,269.99,0.05
939,1,5,1,1320.99,0.1
939,2,107,2,416.99,0.2
940,1,75,2,599.99,0.2
941,1,25,1,499.99,0.1
941,2,102,2,489.99,0.05
941,3,11,2,1680.99,0.07
942,1,98,2,489.99,0.05
942,2,110,2,470.99,0.1
942,3,35,2,832.99,0.07
942,4,103,1,551.99,0.05
942,5,100,1,489.99,0.05
943,1,25,1,499.99,0.2
943,2,82,1,659.99,0.2
944,1,29,2,999.99,0.07
944,2,16,2,599.99,0.1
944,3,70,2,659.99,0.2
944,4,85,2,329.99,0.2
944,5,69,2,416.99,0.07
945,1,105,1,533.99,0.05
945,2,94,2,249.99,0.2
945,3,34,2,469.99,0.05
945,4,44,2,539.99,0.1
945,5,50,2,5999.99,0.05
946,1,7,1,3999.99,0.1
946,2,85,2,329.99,0.2
946,3,62,1,3499.99,0.05
946,4,22,2,269.99,0.2
946,5,56,2,5499.99,0.07
947,1,32,1,469.99,0.05
947,2,42,2,2299.99,0.07
947,3,44,1,539.99,0.07
948,1,23,2,299.99,0.2
948,2,20,2,599.99,0.1
948,3,101,1,339.99,0.2
948,4,92,2,209.99,0.2
948,5,72,2,619.99,0.2
949,1,9,2,2999.99,0.1
949,2,55,2,2699.99,0.05
950,1,56,1,5499.99,0.05
951,1,59,1,2599.99,0.1
951,2,43,2,5299.99,0.1
951,3,62,2,3499.99,0.2
952,1,20,2,599.99,0.07
952,2,57,1,1999.99,0.05
953,1,23,2,299.99,0.07
954,1,4,2,2899.99,0.1
955,1,43,1,5299.99,0.1
955,2,31,2,1632.99,0.07
955,3,96,1,349.99,0.05
955,4,63,1,3499.99,0.2
955,5,88,1,189.99,0.05
956,1,76,2,299.99,0.1
956,2,23,1,299.99,0.2
956,3,73,2,749.99,0.1
956,4,13,2,269.99,0.2
956,5,79,2,402.99,0.1
957,1,108,2,449.99,0.05
957,2,14,2,269.99,0.07
957,3,70,2,659.99,0.05
957,4,66,1,250.99,0.07
957,5,111,1,470.99,0.05
958,1,51,1,6499.99,0.1
958,2,76,1,299.99,0.2
959,1,15,1,529.99,0.2
959,2,72,1,619.99,0.1
959,3,41,1,1469.99,0.05
959,4,65,1,346.99,0.07
960,1,73,2,749.99,0.05
960,2,52,1,875.99,0.1
960,3,48,2,1499.99,0.05
960,4,83,2,149.99,0.1
961,1,105,1,533.99,0.1
961,2,47,2,5299.99,0.2
961,3,65,2,346.99,0.07
962,1,65,2,346.99,0.07
962,2,64,2,489.99,0.07
963,1,4,1,2899.99,0.07
964,1,90,1,209.99,0.2
964,2,74,1,439.99,0.2
965,1,90,2,209.99,0.1
966,1,88,1,189.99,0.05
966,2,73,1,749.99,0.07
967,1,66,1,250.99,0.2
967,2,77,2,799.99,0.05
967,3,87,1,189.99,0.1
967,4,103,1,551.99,0.2
968,1,87,1,189.99,0.2
968,2,61,2,4999.99,0.05
968,3,10,2,1549,0.05
969,1,74,1,439.99,0.2
969,2,36,1,832.99,0.1
970,1,85,1,329.99,0.1
970,2,48,2,1499.99,0.1
970,3,54,2,3199.99,0.1
970,4,68,1,449.99,0.1
971,1,70,2,659.99,0.05
971,2,65,2,346.99,0.07
971,3,8,2,1799.99,0.05
971,4,12,2,549.99,0.07
971,5,38,1,549.99,0.2
972,1,100,1,489.99,0.2
972,2,63,1,3499.99,0.07
973,1,4,2,2899.99,0.1
973,2,28,2,2499.99,0.1
973,3,47,2,5299.99,0.05
973,4,71,1,416.99,0.07
974,1,33,2,469.99,0.1
974,2,22,2,269.99,0.2
975,1,110,2,470.99,0.2
976,1,26,2,599.99,0.1
976,2,39,1,1499.99,0.07
977,1,52,2,875.99,0.1
977,2,69,2,416.99,0.05
977,3,27,1,999.99,0.05
977,4,80,2,761.99,0.05
978,1,106,2,449.99,0.05
978,2,25,2,499.99,0.2
978,3,108,2,449.99,0.05
979,1,55,1,2699.99,0.05
979,2,71,2,416.99,0.2
979,3,12,2,549.99,0.1
979,4,52,1,875.99,0.2
980,1,49,2,3499.99,0.2
980,2,9,1,2999.99,0.1
980,3,64,1,489.99,0.1
981,1,35,1,832.99,0.1
981,2,95,2,299.99,0.05
981,3,21,2,269.99,0.07
981,4,36,2,832.99,0.1
981,5,61,1,4999.99,0.07
982,1,22,2,269.99,0.1
982,2,110,1,470.99,0.07
982,3,52,1,875.99,0.07
982,4,40,2,4999.99,0.05
983,1,63,1,3499.99,0.1
983,2,20,2,599.99,0.2
983,3,68,1,449.99,0.07
983,4,81,2,1099.99,0.07
983,5,88,1,189.99,0.05
984,1,68,1,449.99,0.2
984,2,81,2,1099.99,0.2
984,3,12,1,549.99,0.1
984,4,111,1,470.99,0.2
985,1,5,2,1320.99,0.07
985,2,59,1,2599.99,0.2
985,3,78,2,647.99,0.05
986,1,87,1,189.99,0.1
986,2,78,1,647.99,0.05
986,3,26,2,599.99,0.07
987,1,51,2,6499.99,0.1
987,2,60,2,1559.99,0.2
987,3,80,1,761.99,0.07
988,1,35,1,832.99,0.2
988,2,38,1,549.99,0.07
988,3,12,2,549.99,0.07
989,1,99,1,299.99,0.05
989,2,27,1,999.99,0.1
989,3,70,1,659.99,0.1
989,4,84,2,109.99,0.07
989,5,5,1,1320.99,0.1
990,1,6,2,469.99,0.2
990,2,29,1,999.99,0.1
990,3,91,1,349.99,0.1
990,4,14,2,269.99,0.1
991,1,9,2,2999.99,0.2
991,2,79,1,402.99,0.2
991,3,34,1,469.99,0.2
992,1,45,1,869.99,0.07
992,2,102,1,489.99,0.1
992,3,20,1,599.99,0.2
992,4,101,2,339.99,0.2
992,5,7,1,3999.99,0.05
993,1,58,1,4999.99,0.2
993,2,36,2,832.99,0.1
993,3,10,2,1549,0.05
993,4,99,2,299.99,0.07
993,5,79,2,402.99,0.1
994,1,37,2,379.99,0.1
994,2,45,1,869.99,0.2
994,3,66,1,250.99,0.07
995,1,16,2,599.99,0.1
995,2,90,1,209.99,0.2
995,3,101,1,339.99,0.1
996,1,68,2,449.99,0.05
996,2,32,1,469.99,0.05
997,1,86,2,149.99,0.07
997,2,105,2,533.99,0.2
997,3,14,2,269.99,0.07
998,1,26,2,599.99,0.05
998,2,105,1,533.99,0.2
999,1,70,2,659.99,0.07
999,2,106,1,449.99,0.05
1000,1,65,2,346.99,0.05
1000,2,111,1,470.99,0.1
1000,3,19,2,449,0.07
1000,4,29,2,999.99,0.05
